 517	0x0026f501	IoCheckShareAccess
 518	0x0026f3e4	IoCheckShareAccessEx
 519	0x001bf1c1	IoClearDependency
 520	0x000d96e7	IoClearIrpExtraCreateParameter
 521	0x000d9401	IoCompleteRequest
 522	0x001882f7	IoConnectInterrupt
 523	0x001b88c2	IoConnectInterruptEx
 524	0x00176e45	IoCreateArcName
 525	0x0017e8f0	IoCreateController
 526	0x001c331c	IoCreateDevice
 527	0x002b46a7	IoCreateDisk
 528	0x0018cbd7	IoCreateDriver
 529	0x00214f70	IoCreateFile
 530	0x0026ee2b	IoCreateFileEx
 531	0x001a2a24	IoCreateFileSpecifyDeviceObjectHint
 532	0x002b602b	IoCreateNotificationEvent
 533	0x002b60bb	IoCreateStreamFileObject
 534	0x0017ea90	IoCreateStreamFileObjectEx
 535	0x00235057	IoCreateStreamFileObjectLite
 536	0x001c36a4	IoCreateSymbolicLink
 537	0x002b60f1	IoCreateSynchronizationEvent
 538	0x001945a3	IoCreateUnprotectedSymbolicLink
 539	0x000087f6	IoCsqInitialize
 540	0x00006785	IoCsqInitializeEx
 541	0x0001336a	IoCsqInsertIrp
 542	0x0001bf16	IoCsqInsertIrpEx
 543	0x0001c8f6	IoCsqRemoveIrp
 544	0x00013309	IoCsqRemoveNextIrp
 545	0x001bc4de	IoDeleteAllDependencyRelations
 546	0x0026b721	IoDeleteController
 547	0x0001476d	IoDeleteDevice
 548	0x002b6464	IoDeleteDriver
 549	0x001c5aeb	IoDeleteSymbolicLink
 550	0x0000dad2	IoDetachDevice
